Peterborough,2020,White-winged Crossbill,NA,NA
Guelph,2020,Brown-headed Cowbird,NA,NA
Kingston,2020,Brown-headed Cowbird,NA,NA
Kawartha,2020,Brown-headed Cowbird,NA,NA
Peterborough,2020,Brown-headed Cowbird,NA,NA
Kawartha,2020,Cackling Goose,NA,NA
London,2020,Cackling Goose,NA,NA
Peterborough,2020,Cackling Goose,NA,NA
Toronto,2020,Cackling Goose,NA,NA
Guelph,2020,Carolina Wren,NA,NA
Kawartha,2020,Carolina Wren,NA,NA
Peterborough,2020,Carolina Wren,NA,NA
Kingston,2020,Eastern Bluebird,NA,NA
Kawartha,2020,Eastern Bluebird,NA,NA
Peterborough,2020,Eastern Bluebird,NA,NA
Toronto,2020,Eastern Bluebird,NA,NA
Guelph,2020,Glaucous Gull,NA,NA
Kingston,2020,Glaucous Gull,NA,NA
Kawartha,2020,Glaucous Gull,NA,NA
Guelph,2020,Greater White-fronted Goose,NA,NA
Kingston,2020,Greater White-fronted Goose,NA,NA
Kawartha,2020,Greater White-fronted Goose,NA,NA
London,2020,Greater White-fronted Goose,NA,NA
Peterborough,2020,Greater White-fronted Goose,NA,NA
Toronto,2020,Greater White-fronted Goose,NA,NA
Guelph,2020,House Wren,NA,NA
Kingston,2020,House Wren,NA,NA
Kawartha,2020,House Wren,NA,NA
London,2020,House Wren,NA,NA
Peterborough,2020,House Wren,NA,NA
Toronto,2020,House Wren,NA,NA
Guelph,2020,Lesser Black-backed Gull,NA,NA
Kingston,2020,Lesser Black-backed Gull,NA,NA
Kawartha,2020,Lesser Black-backed Gull,NA,NA
Peterborough,2020,Lesser Black-backed Gull,NA,NA
Toronto,2020,Lesser Black-backed Gull,NA,NA
Kingston,2020,Northern Flicker,NA,NA
Kawartha,2020,Northern Flicker,NA,NA
Peterborough,2020,Northern Flicker,NA,NA
Guelph,2020,Rose-breasted Grosbeak,NA,NA
Kingston,2020,Rose-breasted Grosbeak,NA,NA
Kawartha,2020,Rose-breasted Grosbeak,NA,NA
London,2020,Rose-breasted Grosbeak,NA,NA
Peterborough,2020,Rose-breasted Grosbeak,NA,NA
Toronto,2020,Rose-breasted Grosbeak,NA,NA
Guelph,2020,Ruby-crowned Kinglet,NA,NA
Kingston,2020,Ruby-crowned Kinglet,NA,NA
Kawartha,2020,Ruby-crowned Kinglet,NA,NA
London,2020,Ruby-crowned Kinglet,NA,NA
Peterborough,2020,Ruby-crowned Kinglet,NA,NA
Guelph,2020,Ruddy Duck,NA,NA
Kingston,2020,Ruddy Duck,NA,NA
Kawartha,2020,Ruddy Duck,NA,NA
Peterborough,2020,Ruddy Duck,NA,NA
Toronto,2020,Ruddy Duck,NA,NA
Guelph,2020,Sandhill Crane,NA,NA
Kingston,2020,Sandhill Crane,NA,NA
Kawartha,2020,Sandhill Crane,NA,NA
London,2020,Sandhill Crane,NA,NA
Peterborough,2020,Sandhill Crane,NA,NA
Toronto,2020,Sandhill Crane,NA,NA
Guelph,2020,Slaty-backed Gull,NA,NA
Kingston,2020,Slaty-backed Gull,NA,NA
Kawartha,2020,Slaty-backed Gull,NA,NA
London,2020,Slaty-backed Gull,NA,NA
Peterborough,2020,Slaty-backed Gull,NA,NA
Guelph,2020,White-crowned Sparrow,NA,NA
Kingston,2020,White-crowned Sparrow,NA,NA
Kawartha,2020,White-crowned Sparrow,NA,NA
Peterborough,2020,White-crowned Sparrow,NA,NA
Guelph,2020,Yellow-bellied Sapsucker,NA,NA
Kingston,2020,Yellow-bellied Sapsucker,NA,NA
Kawartha,2020,Yellow-bellied Sapsucker,NA,NA
London,2020,Yellow-bellied Sapsucker,NA,NA
Peterborough,2020,Yellow-bellied Sapsucker,NA,NA
Toronto,2020,Yellow-bellied Sapsucker,NA,NA
London,2020,Evening Grosbeak,NA,NA
Toronto,2020,Evening Grosbeak,NA,NA
Guelph,2020,Horned Grebe,NA,NA
Kingston,2020,Horned Grebe,NA,NA
Kawartha,2020,Horned Grebe,NA,NA
London,2020,Horned Grebe,NA,NA
Peterborough,2020,Horned Grebe,NA,NA
Toronto,2020,Horned Grebe,NA,NA
Kawartha,2020,Peregrine Falcon,NA,NA
Guelph,2020,Turkey Vulture,NA,NA
Kingston,2020,Turkey Vulture,NA,NA
Kawartha,2020,Turkey Vulture,NA,NA
London,2020,Turkey Vulture,NA,NA
Peterborough,2020,Turkey Vulture,NA,NA
Toronto,2020,Turkey Vulture,NA,NA
Guelph,2020,Black-crowned Night-Heron,NA,NA
Kingston,2020,Black-crowned Night-Heron,NA,NA
Kawartha,2020,Black-crowned Night-Heron,NA,NA
London,2020,Black-crowned Night-Heron,NA,NA
Peterborough,2020,Black-crowned Night-Heron,NA,NA
Guelph,2020,Brown Thrasher,NA,NA
Kingston,2020,Brown Thrasher,NA,NA
Kawartha,2020,Brown Thrasher,NA,NA
London,2020,Brown Thrasher,NA,NA
Peterborough,2020,Brown Thrasher,NA,NA
Toronto,2020,Brown Thrasher,NA,NA
Guelph,2020,Double-crested Cormorant,NA,NA
Kingston,2020,Double-crested Cormorant,NA,NA
Kawartha,2020,Double-crested Cormorant,NA,NA
London,2020,Double-crested Cormorant,NA,NA
Peterborough,2020,Double-crested Cormorant,NA,NA
Guelph,2020,Dunlin,NA,NA
Kingston,2020,Dunlin,NA,NA
Kawartha,2020,Dunlin,NA,NA
London,2020,Dunlin,NA,NA
Peterborough,2020,Dunlin,NA,NA
Toronto,2020,Dunlin,NA,NA
Guelph,2020,Eastern Towhee,NA,NA
Kingston,2020,Eastern Towhee,NA,NA
Kawartha,2020,Eastern Towhee,NA,NA
Peterborough,2020,Eastern Towhee,NA,NA
Toronto,2020,Eastern Towhee,NA,NA
Kingston,2020,Fox Sparrow,NA,NA
Kawartha,2020,Fox Sparrow,NA,NA
Peterborough,2020,Fox Sparrow,NA,NA
